session_sk,session_id,fecha_key,cliente_sk,source,device
43316,11000043315,20250323,1239,direct,mobile
43317,11000043316,20250923,899,direct,mobile
43318,11000043317,20250804,682,direct,desktop
43319,11000043318,20240424,422,ads,mobile
43320,11000043319,20240318,665,referral,mobile
43321,11000043320,20240328,322,social,mobile
43322,11000043321,20240524,1070,email,mobile
43323,11000043322,20240108,1094,direct,desktop
43324,11000043323,20250810,895,direct,desktop
43325,11000043324,20250424,-1,ads,desktop
43326,11000043325,20240221,403,ads,mobile
43327,11000043326,20250408,392,direct,mobile
43328,11000043327,20241112,1301,ads,desktop
43329,11000043328,20240905,651,direct,desktop
43330,11000043329,20250406,1198,ads,mobile
43331,11000043330,20240821,633,ads,mobile
43332,11000043331,20240916,101,ads,mobile
43333,11000043332,20250112,-1,ads,desktop
43334,11000043333,20240425,163,ads,desktop
43335,11000043334,20250110,-1,email,mobile
43336,11000043335,20240915,689,direct,mobile
43337,11000043336,20250407,1421,ads,mobile
43338,11000043337,20240416,-1,direct,mobile
43339,11000043338,20250628,114,ads,mobile
43340,11000043339,20240523,125,email,mobile
43341,11000043340,20241217,271,direct,mobile
43342,11000043341,20250814,187,referral,mobile
43343,11000043342,20240209,705,social,mobile
43344,11000043343,20240109,216,ads,desktop
43345,11000043344,20241122,766,direct,mobile
43346,11000043345,20240805,826,ads,mobile
43347,11000043346,20250409,-1,referral,tablet
43348,11000043347,20240714,947,direct,mobile
43349,11000043348,20240322,398,direct,mobile
43350,11000043349,20250510,1410,email,desktop
43351,11000043350,20240120,1362,direct,mobile
43352,11000043351,20241020,1238,direct,mobile
43353,11000043352,20250416,599,ads,desktop
43354,11000043353,20250703,230,ads,desktop
43355,11000043354,20241230,572,referral,mobile
43356,11000043355,20241202,-1,ads,desktop
43357,11000043356,20240718,28,ads,desktop
43358,11000043357,20250626,-1,direct,desktop
43359,11000043358,20250310,174,direct,mobile
43360,11000043359,20250528,-1,social,desktop
43361,11000043360,20250713,-1,referral,desktop
43362,11000043361,20250111,341,direct,desktop
43363,11000043362,20250312,984,direct,mobile
43364,11000043363,20241205,104,email,mobile
43365,11000043364,20241130,-1,referral,mobile
43366,11000043365,20240812,-1,direct,mobile
43367,11000043366,20250711,-1,direct,mobile
43368,11000043367,20240308,-1,email,desktop
43369,11000043368,20240826,-1,email,desktop
43370,11000043369,20240319,437,referral,mobile
43371,11000043370,20250313,-1,direct,mobile
43372,11000043371,20240403,917,social,mobile
43373,11000043372,20250411,-1,ads,mobile
43374,11000043373,20250119,1186,referral,tablet
43375,11000043374,20250213,-1,referral,desktop
43376,11000043375,20241122,608,direct,desktop
43377,11000043376,20240823,1209,ads,mobile
43378,11000043377,20240822,479,email,mobile
43379,11000043378,20241108,1169,referral,mobile
43380,11000043379,20250604,138,referral,mobile
43381,11000043380,20240105,391,email,mobile
43382,11000043381,20240729,517,email,mobile
43383,11000043382,20240306,1301,ads,mobile
43384,11000043383,20240826,487,direct,mobile
43385,11000043384,20250910,585,referral,desktop
43386,11000043385,20250121,-1,direct,tablet
43387,11000043386,20241220,-1,email,mobile
43388,11000043387,20240611,97,social,mobile
43389,11000043388,20240213,88,email,desktop
43390,11000043389,20240519,1064,direct,desktop
43391,11000043390,20250223,120,direct,desktop
43392,11000043391,20240509,663,direct,desktop
43393,11000043392,20240220,199,referral,mobile
43394,11000043393,20240303,46,ads,desktop
43395,11000043394,20240908,709,ads,mobile
43396,11000043395,20240801,203,ads,mobile
43397,11000043396,20240806,-1,ads,mobile
43398,11000043397,20250414,642,direct,mobile
43399,11000043398,20241014,-1,ads,mobile
43400,11000043399,20240311,731,email,mobile
43401,11000043400,20240825,-1,direct,desktop
43402,11000043401,20250709,754,referral,mobile
43403,11000043402,20240619,745,ads,desktop
43404,11000043403,20240309,-1,referral,mobile
43405,11000043404,20240619,723,social,mobile
43406,11000043405,20240217,-1,referral,desktop
43407,11000043406,20240831,-1,social,mobile
43408,11000043407,20240504,190,ads,desktop
43409,11000043408,20241014,-1,social,desktop
43410,11000043409,20250909,118,ads,desktop
43411,11000043410,20241203,1176,direct,tablet
43412,11000043411,20250104,-1,direct,mobile
43413,11000043412,20250428,-1,direct,mobile
43414,11000043413,20241224,312,direct,mobile
43415,11000043414,20250304,320,referral,desktop
43416,11000043415,20240209,756,social,mobile
43417,11000043416,20240706,876,direct,mobile
43418,11000043417,20240622,-1,email,mobile
43419,11000043418,20241020,846,social,desktop
43420,11000043419,20250728,419,ads,mobile
43421,11000043420,20250516,1005,social,desktop
43422,11000043421,20240503,-1,ads,mobile
43423,11000043422,20241022,788,referral,desktop
43424,11000043423,20240819,364,direct,mobile
43425,11000043424,20241123,-1,referral,mobile
43426,11000043425,20240803,1319,ads,desktop
43427,11000043426,20240117,1383,direct,mobile
43428,11000043427,20250417,-1,ads,tablet
43429,11000043428,20240806,74,ads,desktop
43430,11000043429,20250109,-1,referral,mobile
43431,11000043430,20240411,-1,direct,mobile
43432,11000043431,20240110,713,ads,desktop
43433,11000043432,20241202,-1,direct,mobile
43434,11000043433,20240810,-1,email,desktop
43435,11000043434,20240623,-1,ads,desktop
43436,11000043435,20250519,1447,ads,desktop
43437,11000043436,20250825,978,referral,mobile
43438,11000043437,20241023,646,ads,mobile
43439,11000043438,20250403,824,email,desktop
43440,11000043439,20250512,799,direct,desktop
43441,11000043440,20241210,766,ads,mobile
43442,11000043441,20240510,-1,ads,desktop
43443,11000043442,20250605,885,ads,desktop
43444,11000043443,20240818,939,ads,mobile
43445,11000043444,20240814,-1,ads,mobile
43446,11000043445,20240102,1050,ads,mobile
43447,11000043446,20250303,463,ads,mobile
43448,11000043447,20240418,1277,social,mobile
43449,11000043448,20241020,-1,ads,desktop
43450,11000043449,20240413,-1,ads,desktop
43451,11000043450,20250718,-1,referral,mobile
43452,11000043451,20241005,238,direct,mobile
43453,11000043452,20240529,1214,referral,desktop
43454,11000043453,20250730,-1,ads,desktop
43455,11000043454,20250210,687,direct,desktop
43456,11000043455,20241208,1190,social,mobile
43457,11000043456,20250819,201,direct,mobile
43458,11000043457,20240527,1188,direct,mobile
43459,11000043458,20250925,85,ads,desktop
43460,11000043459,20240209,865,email,mobile
43461,11000043460,20240712,623,ads,mobile
43462,11000043461,20250723,52,referral,mobile
43463,11000043462,20250417,945,social,mobile
43464,11000043463,20240401,944,ads,mobile
43465,11000043464,20240417,1368,direct,tablet
43466,11000043465,20250504,1169,ads,mobile
43467,11000043466,20240912,-1,direct,mobile
43468,11000043467,20250831,1405,social,desktop
43469,11000043468,20250707,63,ads,mobile
43470,11000043469,20241124,-1,social,mobile
43471,11000043470,20240608,1363,social,tablet
43472,11000043471,20250514,-1,ads,desktop
43473,11000043472,20240113,-1,email,mobile
43474,11000043473,20240719,-1,ads,desktop
43475,11000043474,20250606,-1,direct,desktop
43476,11000043475,20250419,722,ads,mobile
43477,11000043476,20241209,487,direct,mobile
43478,11000043477,20240708,449,social,mobile
43479,11000043478,20241009,714,referral,mobile
43480,11000043479,20240428,608,direct,tablet
43481,11000043480,20240412,997,direct,desktop
43482,11000043481,20240129,-1,ads,desktop
43483,11000043482,20240920,1312,email,mobile
43484,11000043483,20250102,-1,ads,mobile
43485,11000043484,20240518,173,direct,mobile
43486,11000043485,20240201,750,referral,desktop
43487,11000043486,20240109,-1,direct,mobile
43488,11000043487,20241023,-1,ads,mobile
43489,11000043488,20241125,121,ads,mobile
43490,11000043489,20240123,1141,referral,desktop
43491,11000043490,20240105,316,referral,desktop
43492,11000043491,20241208,-1,ads,tablet
43493,11000043492,20250225,-1,ads,desktop
43494,11000043493,20240717,471,email,mobile
43495,11000043494,20250630,486,direct,desktop
43496,11000043495,20250305,289,ads,desktop
43497,11000043496,20240828,1128,direct,desktop
43498,11000043497,20250726,-1,direct,desktop
43499,11000043498,20240916,-1,email,mobile
43500,11000043499,20250111,-1,ads,mobile
43501,11000043500,20241127,1236,direct,mobile
43502,11000043501,20241012,307,email,desktop
43503,11000043502,20250510,1058,direct,mobile
43504,11000043503,20241224,-1,direct,desktop
43505,11000043504,20250825,1386,direct,mobile
43506,11000043505,20240708,100,email,mobile
43507,11000043506,20250722,841,email,desktop
43508,11000043507,20250505,657,ads,desktop
43509,11000043508,20240303,756,referral,mobile
43510,11000043509,20240221,1459,social,desktop
43511,11000043510,20240808,900,direct,mobile
43512,11000043511,20241122,-1,direct,desktop
43513,11000043512,20240123,1223,direct,mobile
43514,11000043513,20240801,986,ads,mobile
43515,11000043514,20250526,1432,direct,mobile
43516,11000043515,20240917,266,ads,mobile
43517,11000043516,20241012,516,direct,tablet
43518,11000043517,20250619,-1,direct,desktop
43519,11000043518,20250227,-1,email,desktop
43520,11000043519,20241129,-1,ads,desktop
43521,11000043520,20250730,-1,referral,desktop
43522,11000043521,20250719,1353,direct,desktop
43523,11000043522,20240811,20,direct,mobile
43524,11000043523,20250526,839,referral,desktop
43525,11000043524,20240407,-1,direct,mobile
43526,11000043525,20250723,-1,ads,mobile
43527,11000043526,20250209,-1,direct,mobile
43528,11000043527,20240822,820,direct,desktop
43529,11000043528,20241224,1497,ads,desktop
43530,11000043529,20250918,-1,referral,mobile
43531,11000043530,20250831,796,direct,desktop
43532,11000043531,20241013,-1,referral,mobile
43533,11000043532,20240519,112,referral,desktop
43534,11000043533,20250423,-1,referral,mobile
43535,11000043534,20240227,770,email,mobile
43536,11000043535,20240505,242,ads,mobile
43537,11000043536,20240420,-1,referral,mobile
43538,11000043537,20240823,-1,direct,mobile
43539,11000043538,20240623,704,ads,mobile
43540,11000043539,20240731,58,social,desktop
43541,11000043540,20241202,290,direct,tablet
43542,11000043541,20240513,1346,direct,desktop
43543,11000043542,20240712,951,referral,mobile
43544,11000043543,20240507,421,email,desktop
43545,11000043544,20240525,-1,email,mobile
43546,11000043545,20240421,-1,social,mobile
43547,11000043546,20250716,-1,referral,mobile
43548,11000043547,20250506,1178,ads,desktop
43549,11000043548,20250517,1374,social,mobile
43550,11000043549,20250314,124,direct,mobile
43551,11000043550,20240716,-1,referral,mobile
43552,11000043551,20250829,138,referral,tablet
43553,11000043552,20240111,559,direct,mobile
43554,11000043553,20240402,145,email,desktop
43555,11000043554,20240822,-1,direct,mobile
43556,11000043555,20250501,-1,ads,mobile
43557,11000043556,20240808,896,direct,mobile
43558,11000043557,20240911,1090,ads,desktop
43559,11000043558,20250601,1315,direct,mobile
43560,11000043559,20240523,94,referral,mobile
43561,11000043560,20250205,1189,direct,mobile
43562,11000043561,20241009,183,direct,desktop
43563,11000043562,20240104,-1,direct,tablet
43564,11000043563,20250417,956,direct,mobile
43565,11000043564,20250917,-1,ads,mobile
43566,11000043565,20240831,1127,ads,desktop
43567,11000043566,20240810,831,direct,desktop
43568,11000043567,20240119,1467,ads,desktop
43569,11000043568,20250630,-1,social,mobile
43570,11000043569,20250511,-1,direct,tablet
43571,11000043570,20240915,-1,ads,mobile
43572,11000043571,20250801,-1,direct,mobile
43573,11000043572,20250221,-1,ads,mobile
43574,11000043573,20240730,801,ads,mobile
43575,11000043574,20250724,-1,ads,desktop
43576,11000043575,20241107,-1,direct,mobile
43577,11000043576,20241202,-1,email,mobile
43578,11000043577,20240829,1156,referral,desktop
43579,11000043578,20250102,48,direct,desktop
43580,11000043579,20240823,1024,referral,mobile
43581,11000043580,20250609,-1,direct,mobile
43582,11000043581,20241106,1363,social,mobile
43583,11000043582,20250913,-1,ads,desktop
43584,11000043583,20240317,1051,direct,mobile
43585,11000043584,20240227,7,ads,desktop
43586,11000043585,20250115,-1,referral,desktop
43587,11000043586,20240504,546,direct,mobile
43588,11000043587,20250427,-1,direct,mobile
43589,11000043588,20240627,1483,ads,mobile
43590,11000043589,20240528,98,direct,desktop
43591,11000043590,20240915,836,email,mobile
43592,11000043591,20241122,507,direct,desktop
43593,11000043592,20250402,-1,direct,desktop
43594,11000043593,20250119,-1,direct,mobile
43595,11000043594,20240326,-1,direct,mobile
43596,11000043595,20240828,196,direct,mobile
43597,11000043596,20250130,1148,direct,desktop
43598,11000043597,20250806,-1,referral,desktop
43599,11000043598,20241215,903,ads,mobile
43600,11000043599,20240506,-1,social,mobile
43601,11000043600,20250725,497,direct,mobile
43602,11000043601,20240311,-1,ads,desktop
43603,11000043602,20250503,-1,direct,desktop
43604,11000043603,20250507,-1,direct,mobile
43605,11000043604,20250422,1403,ads,tablet
43606,11000043605,20250624,1203,direct,desktop
43607,11000043606,20250907,317,ads,mobile
43608,11000043607,20250821,-1,direct,mobile
43609,11000043608,20250308,1297,ads,desktop
43610,11000043609,20240506,465,ads,desktop
43611,11000043610,20250731,949,direct,tablet
43612,11000043611,20250102,-1,direct,desktop
43613,11000043612,20250501,-1,direct,mobile
43614,11000043613,20240728,-1,referral,mobile
43615,11000043614,20250403,1386,ads,mobile
43616,11000043615,20241022,1244,email,mobile
43617,11000043616,20250125,-1,email,mobile
43618,11000043617,20240104,1090,direct,mobile
43619,11000043618,20240913,1319,social,desktop
43620,11000043619,20250402,-1,direct,mobile
43621,11000043620,20250203,1202,ads,mobile
43622,11000043621,20250602,-1,email,mobile
43623,11000043622,20240524,-1,ads,mobile
43624,11000043623,20250405,-1,ads,tablet
43625,11000043624,20240610,1179,social,mobile
43626,11000043625,20250127,-1,direct,mobile
43627,11000043626,20241107,-1,email,desktop
43628,11000043627,20240803,-1,email,mobile
43629,11000043628,20240822,478,email,desktop
43630,11000043629,20240212,46,direct,mobile
43631,11000043630,20240130,-1,ads,mobile
43632,11000043631,20240905,971,referral,mobile
43633,11000043632,20250120,296,ads,mobile
43634,11000043633,20240607,1214,ads,mobile
43635,11000043634,20240722,-1,social,mobile
43636,11000043635,20240722,1194,social,mobile
43637,11000043636,20240830,563,email,mobile
43638,11000043637,20250919,747,referral,tablet
43639,11000043638,20241108,1259,ads,mobile
43640,11000043639,20250501,-1,ads,mobile
43641,11000043640,20250317,68,direct,mobile
43642,11000043641,20250423,1110,ads,mobile
43643,11000043642,20250904,1072,social,mobile
43644,11000043643,20240611,553,direct,mobile
43645,11000043644,20240404,476,ads,mobile
43646,11000043645,20250714,646,direct,mobile
43647,11000043646,20241008,875,referral,desktop
43648,11000043647,20241017,508,referral,desktop
43649,11000043648,20241002,667,social,mobile
43650,11000043649,20250811,878,social,mobile
43651,11000043650,20240828,-1,ads,mobile
43652,11000043651,20240828,701,referral,mobile
43653,11000043652,20250923,1194,ads,mobile
43654,11000043653,20240402,991,ads,mobile
43655,11000043654,20250823,-1,referral,mobile
43656,11000043655,20250303,372,ads,mobile
43657,11000043656,20250121,877,email,mobile
43658,11000043657,20250511,1490,direct,mobile
43659,11000043658,20250527,1437,social,mobile
43660,11000043659,20240108,-1,direct,desktop
43661,11000043660,20240216,682,direct,mobile
43662,11000043661,20250717,1056,ads,desktop
43663,11000043662,20250206,993,ads,mobile
43664,11000043663,20250628,139,ads,mobile
43665,11000043664,20240821,542,social,desktop
43666,11000043665,20250617,-1,referral,mobile
43667,11000043666,20250525,1316,social,mobile
43668,11000043667,20240612,209,direct,mobile
43669,11000043668,20240723,-1,email,mobile
43670,11000043669,20240213,1027,referral,mobile
43671,11000043670,20250917,-1,direct,mobile
43672,11000043671,20250105,-1,direct,mobile
43673,11000043672,20250322,423,direct,mobile
43674,11000043673,20241028,-1,social,desktop
43675,11000043674,20250819,-1,referral,mobile
43676,11000043675,20250223,-1,social,desktop
43677,11000043676,20240628,278,ads,tablet
43678,11000043677,20250520,494,ads,mobile
43679,11000043678,20250710,1278,referral,mobile
43680,11000043679,20250704,711,email,mobile
43681,11000043680,20240716,-1,direct,tablet
43682,11000043681,20240415,226,ads,mobile
43683,11000043682,20250708,960,direct,mobile
43684,11000043683,20241208,-1,direct,mobile
43685,11000043684,20240126,854,ads,mobile
43686,11000043685,20250224,-1,direct,desktop
43687,11000043686,20250330,-1,ads,mobile
43688,11000043687,20250323,1133,social,desktop
43689,11000043688,20250820,-1,direct,mobile
43690,11000043689,20240308,1351,social,desktop
43691,11000043690,20240111,777,ads,mobile
43692,11000043691,20250616,1402,direct,desktop
43693,11000043692,20250428,1233,email,mobile
43694,11000043693,20240405,902,email,mobile
43695,11000043694,20240521,-1,direct,mobile
43696,11000043695,20241008,88,email,mobile
43697,11000043696,20250912,994,social,desktop
43698,11000043697,20250218,-1,ads,mobile
43699,11000043698,20240720,1193,ads,mobile
43700,11000043699,20240226,1403,direct,mobile
43701,11000043700,20240804,556,referral,mobile
43702,11000043701,20240507,725,direct,mobile
43703,11000043702,20250227,-1,referral,mobile
43704,11000043703,20240829,-1,ads,mobile
43705,11000043704,20250715,36,ads,mobile
43706,11000043705,20250909,-1,referral,desktop
43707,11000043706,20250322,-1,referral,mobile
43708,11000043707,20250407,1055,direct,desktop
43709,11000043708,20240907,1373,direct,mobile
43710,11000043709,20240302,638,direct,mobile
43711,11000043710,20240117,488,ads,mobile
43712,11000043711,20250128,274,ads,mobile
43713,11000043712,20250904,585,ads,mobile
43714,11000043713,20240822,936,ads,desktop
43715,11000043714,20241028,608,referral,mobile
43716,11000043715,20250307,799,ads,mobile
43717,11000043716,20240802,430,direct,mobile
43718,11000043717,20240419,72,social,desktop
43719,11000043718,20240104,-1,direct,mobile
43720,11000043719,20250502,500,ads,mobile
43721,11000043720,20250407,892,referral,mobile
43722,11000043721,20241103,326,ads,mobile
43723,11000043722,20240829,232,ads,mobile
43724,11000043723,20241118,-1,ads,desktop
43725,11000043724,20241128,1005,direct,desktop
43726,11000043725,20250507,222,ads,mobile
43727,11000043726,20250225,1370,ads,mobile
43728,11000043727,20240925,390,direct,mobile
43729,11000043728,20240719,724,ads,desktop
43730,11000043729,20250317,1077,email,desktop
43731,11000043730,20240604,-1,direct,desktop
43732,11000043731,20250324,-1,direct,mobile
43733,11000043732,20240302,-1,social,desktop
43734,11000043733,20250215,427,ads,desktop
43735,11000043734,20250210,933,direct,mobile
43736,11000043735,20250812,-1,direct,desktop
43737,11000043736,20241002,61,direct,mobile
43738,11000043737,20250110,1241,email,mobile
43739,11000043738,20250912,32,ads,mobile
43740,11000043739,20250828,132,referral,desktop
43741,11000043740,20250914,-1,direct,mobile
43742,11000043741,20240724,-1,referral,desktop
43743,11000043742,20250412,-1,direct,mobile
43744,11000043743,20250412,-1,email,mobile
43745,11000043744,20240122,396,email,mobile
43746,11000043745,20250904,-1,social,mobile
43747,11000043746,20241209,800,email,mobile
43748,11000043747,20250817,771,direct,desktop
43749,11000043748,20240614,269,ads,desktop
43750,11000043749,20241221,-1,direct,mobile
43751,11000043750,20240311,92,referral,desktop
43752,11000043751,20240816,264,social,tablet
43753,11000043752,20241215,-1,direct,mobile
43754,11000043753,20240905,-1,ads,desktop
43755,11000043754,20240706,572,direct,tablet
43756,11000043755,20240914,-1,social,tablet
43757,11000043756,20241011,1432,direct,desktop
43758,11000043757,20240928,961,ads,mobile
43759,11000043758,20240323,1002,ads,mobile
43760,11000043759,20240829,1158,social,mobile
43761,11000043760,20240716,1128,ads,mobile
43762,11000043761,20250914,-1,ads,mobile
43763,11000043762,20241215,-1,direct,desktop
43764,11000043763,20240219,-1,direct,mobile
43765,11000043764,20250106,-1,direct,mobile
43766,11000043765,20241124,228,direct,mobile
43767,11000043766,20250712,791,direct,desktop
43768,11000043767,20250723,-1,social,mobile
43769,11000043768,20241118,1457,social,mobile
43770,11000043769,20240906,-1,ads,mobile
43771,11000043770,20250919,327,ads,mobile
43772,11000043771,20240319,-1,ads,tablet
43773,11000043772,20250921,1439,ads,desktop
43774,11000043773,20241022,-1,direct,desktop
43775,11000043774,20240727,-1,ads,mobile
43776,11000043775,20250425,7,ads,desktop
43777,11000043776,20250212,1499,referral,mobile
43778,11000043777,20250322,-1,direct,mobile
43779,11000043778,20240830,-1,ads,mobile
43780,11000043779,20241215,169,social,mobile
43781,11000043780,20240309,-1,ads,desktop
43782,11000043781,20250303,730,direct,mobile
43783,11000043782,20240229,382,direct,desktop
43784,11000043783,20240714,-1,social,mobile
43785,11000043784,20241202,961,ads,mobile
43786,11000043785,20241105,138,direct,mobile
43787,11000043786,20240227,616,direct,desktop
43788,11000043787,20250314,-1,ads,mobile
43789,11000043788,20241024,-1,direct,mobile
43790,11000043789,20240424,731,ads,desktop
43791,11000043790,20250211,1144,direct,mobile
43792,11000043791,20240204,1317,email,desktop
43793,11000043792,20250131,1146,ads,desktop
43794,11000043793,20241106,-1,direct,mobile
43795,11000043794,20250126,-1,ads,desktop
43796,11000043795,20240729,979,ads,mobile
43797,11000043796,20240214,-1,social,desktop
43798,11000043797,20240709,-1,ads,desktop
43799,11000043798,20240529,1035,direct,mobile
43800,11000043799,20240612,-1,referral,tablet
43801,11000043800,20250414,-1,direct,tablet
43802,11000043801,20240703,1319,direct,mobile
43803,11000043802,20240616,-1,direct,mobile
43804,11000043803,20240620,1114,direct,desktop
43805,11000043804,20240110,-1,direct,mobile
43806,11000043805,20250101,674,direct,mobile
43807,11000043806,20241220,-1,direct,desktop
43808,11000043807,20240506,515,ads,mobile
43809,11000043808,20250128,-1,ads,mobile
43810,11000043809,20240208,1178,direct,mobile
43811,11000043810,20250107,-1,social,mobile
43812,11000043811,20240316,-1,ads,desktop
43813,11000043812,20241002,1056,ads,mobile
43814,11000043813,20240709,-1,ads,mobile
43815,11000043814,20240610,1437,referral,mobile
43816,11000043815,20241126,-1,referral,mobile
43817,11000043816,20250721,289,ads,mobile
43818,11000043817,20250726,318,email,mobile
43819,11000043818,20240619,-1,referral,mobile
43820,11000043819,20250106,-1,direct,mobile
43821,11000043820,20240106,805,ads,mobile
43822,11000043821,20241121,970,referral,mobile
43823,11000043822,20240509,1071,direct,desktop
43824,11000043823,20240314,130,direct,desktop
43825,11000043824,20250927,225,email,mobile
43826,11000043825,20250330,705,ads,desktop
43827,11000043826,20250302,-1,direct,mobile
43828,11000043827,20250511,-1,referral,mobile
43829,11000043828,20250804,823,direct,mobile
43830,11000043829,20250806,596,direct,mobile
43831,11000043830,20240304,-1,ads,mobile
43832,11000043831,20241116,870,direct,mobile
43833,11000043832,20240821,-1,social,desktop
43834,11000043833,20240218,1026,direct,mobile
43835,11000043834,20240914,-1,social,mobile
43836,11000043835,20250721,435,referral,desktop
43837,11000043836,20250515,215,direct,mobile
43838,11000043837,20250609,12,social,tablet
43839,11000043838,20240530,-1,referral,mobile
43840,11000043839,20240329,1052,direct,desktop
43841,11000043840,20250821,-1,direct,mobile
43842,11000043841,20240318,727,ads,mobile
43843,11000043842,20240613,-1,direct,mobile
43844,11000043843,20240929,-1,direct,desktop
43845,11000043844,20250515,128,email,mobile
43846,11000043845,20241004,339,ads,desktop
43847,11000043846,20250418,705,direct,desktop
43848,11000043847,20250815,650,social,mobile
43849,11000043848,20241009,307,direct,mobile
43850,11000043849,20240529,-1,ads,mobile
43851,11000043850,20250415,170,email,mobile
43852,11000043851,20250815,-1,ads,desktop
43853,11000043852,20240312,-1,direct,mobile
43854,11000043853,20241121,-1,direct,desktop
43855,11000043854,20240506,-1,social,tablet
43856,11000043855,20250521,1423,social,mobile
43857,11000043856,20250215,1032,direct,mobile
43858,11000043857,20240219,626,social,mobile
43859,11000043858,20240929,176,ads,mobile
43860,11000043859,20240919,1049,direct,mobile
43861,11000043860,20240613,-1,direct,mobile
43862,11000043861,20241201,1382,direct,mobile
43863,11000043862,20250821,938,social,desktop
43864,11000043863,20250423,-1,email,mobile
43865,11000043864,20250903,-1,direct,mobile
43866,11000043865,20250812,601,direct,desktop
43867,11000043866,20240402,-1,ads,mobile
43868,11000043867,20250902,670,direct,tablet
43869,11000043868,20250810,1362,social,mobile
43870,11000043869,20240707,-1,direct,mobile
43871,11000043870,20240104,463,direct,mobile
43872,11000043871,20250626,956,social,mobile
43873,11000043872,20240201,905,social,mobile
43874,11000043873,20250124,-1,ads,mobile
43875,11000043874,20241226,-1,referral,mobile
43876,11000043875,20241124,-1,direct,mobile
43877,11000043876,20250628,959,referral,desktop
43878,11000043877,20240920,206,direct,mobile
43879,11000043878,20250904,-1,ads,mobile
43880,11000043879,20250704,313,social,desktop
43881,11000043880,20250607,-1,direct,desktop
43882,11000043881,20240909,1284,ads,mobile
43883,11000043882,20240915,421,direct,mobile
43884,11000043883,20250511,194,direct,mobile
43885,11000043884,20240914,193,referral,mobile
43886,11000043885,20240410,1393,ads,mobile
43887,11000043886,20241116,-1,direct,mobile
43888,11000043887,20241023,1451,direct,mobile
43889,11000043888,20240724,89,email,mobile
43890,11000043889,20240815,-1,social,mobile
43891,11000043890,20241009,939,direct,mobile
43892,11000043891,20241001,940,ads,mobile
43893,11000043892,20240714,123,referral,desktop
43894,11000043893,20250904,-1,social,desktop
43895,11000043894,20240105,653,direct,mobile
43896,11000043895,20250625,1114,direct,mobile
43897,11000043896,20241123,130,direct,mobile
43898,11000043897,20240408,-1,social,mobile
43899,11000043898,20250502,1089,direct,mobile
43900,11000043899,20240121,892,direct,desktop
43901,11000043900,20241127,1046,ads,desktop
43902,11000043901,20240623,-1,ads,desktop
43903,11000043902,20241214,-1,direct,mobile
43904,11000043903,20250111,-1,direct,mobile
43905,11000043904,20250416,1425,ads,desktop
43906,11000043905,20250702,505,referral,mobile
43907,11000043906,20241020,466,referral,desktop
43908,11000043907,20240806,39,ads,mobile
43909,11000043908,20250306,-1,direct,mobile
43910,11000043909,20240804,-1,ads,desktop
43911,11000043910,20250930,868,referral,mobile
43912,11000043911,20240429,127,direct,mobile
43913,11000043912,20241004,-1,ads,mobile
43914,11000043913,20240917,628,direct,desktop
43915,11000043914,20240106,1055,direct,desktop
43916,11000043915,20241008,539,direct,mobile
43917,11000043916,20250903,-1,direct,mobile
43918,11000043917,20240716,926,referral,mobile
43919,11000043918,20250729,527,email,mobile
43920,11000043919,20250314,1139,direct,desktop
43921,11000043920,20240503,503,direct,mobile
43922,11000043921,20240414,-1,direct,mobile
43923,11000043922,20250507,-1,direct,mobile
43924,11000043923,20240930,-1,social,mobile
43925,11000043924,20240315,302,referral,mobile
43926,11000043925,20240427,771,direct,mobile
43927,11000043926,20240607,444,direct,mobile
43928,11000043927,20240920,999,ads,mobile
43929,11000043928,20241005,-1,email,mobile
43930,11000043929,20250907,145,email,mobile
43931,11000043930,20240103,-1,direct,mobile
43932,11000043931,20250104,1221,direct,mobile
43933,11000043932,20241126,-1,social,mobile
43934,11000043933,20250317,-1,ads,mobile
43935,11000043934,20240925,1426,email,mobile
43936,11000043935,20250109,835,email,mobile
43937,11000043936,20241016,150,email,mobile
43938,11000043937,20250314,-1,direct,mobile
43939,11000043938,20240315,155,social,mobile
43940,11000043939,20240521,907,ads,desktop
43941,11000043940,20250206,-1,email,mobile
43942,11000043941,20240730,-1,email,mobile
43943,11000043942,20240502,-1,direct,mobile
43944,11000043943,20241213,-1,direct,mobile
43945,11000043944,20240814,879,ads,mobile
43946,11000043945,20240616,1368,direct,mobile
43947,11000043946,20240627,131,referral,desktop
43948,11000043947,20250627,-1,direct,desktop
43949,11000043948,20250318,631,referral,mobile
43950,11000043949,20250416,466,direct,mobile
43951,11000043950,20240519,788,ads,mobile
43952,11000043951,20240218,337,direct,desktop
43953,11000043952,20250113,1090,ads,desktop
43954,11000043953,20250907,1340,referral,tablet
43955,11000043954,20250617,1445,direct,mobile
43956,11000043955,20250126,-1,direct,mobile
43957,11000043956,20240105,1025,direct,desktop
43958,11000043957,20250328,1185,ads,tablet
43959,11000043958,20241018,-1,direct,mobile
43960,11000043959,20250529,-1,email,desktop
43961,11000043960,20240830,942,social,mobile
43962,11000043961,20240502,-1,referral,desktop
43963,11000043962,20250311,815,social,desktop
43964,11000043963,20250729,161,ads,mobile
43965,11000043964,20250722,550,direct,mobile
43966,11000043965,20241202,780,referral,mobile
43967,11000043966,20250217,-1,ads,mobile
43968,11000043967,20250808,1051,ads,desktop
43969,11000043968,20240126,302,email,desktop
