pago_sk,payment_id,order_id,fecha_key,method,status,amount
6508,7000006507,1000006507,20250223,CARD,PAID,19050.0
6509,7000006508,1000006508,20250717,CASH,PAID,49803.6
6510,7000006509,1000006509,20250529,CARD,PAID,112641.0
6511,7000006510,1000006510,20250310,CASH,PAID,75141.0
6512,7000006511,1000006511,20250309,CARD,PAID,74197.2
6513,7000006512,1000006512,20240129,GATEWAY,PAID,30249.6
6514,7000006513,1000006513,20240813,CASH,PAID,15652.56
6515,7000006514,1000006514,20250622,CASH,PAID,17242.5
6516,7000006515,1000006515,20250226,CARD,PAID,56702.7
6517,7000006516,1000006516,20240404,GATEWAY,PAID,24722.4
6518,7000006517,1000006517,20250710,CARD,PAID,44760.0
6519,7000006518,1000006518,20240826,CARD,PAID,50703.6
6520,7000006519,1000006519,20250714,CARD,PAID,15429.6
6521,7000006520,1000006520,20240518,CARD,PAID,27336.0
6522,7000006521,1000006521,20241012,CARD,PAID,46638.0
6523,7000006522,1000006522,20241105,CARD,PAID,104218.88
6524,7000006523,1000006523,0,CARD,PENDING,35685.0
6525,7000006524,1000006524,20250117,CASH,PAID,35283.6
6526,7000006525,1000006525,20250819,CARD,PAID,56029.05
6527,7000006526,1000006526,20241015,GATEWAY,PAID,13968.0
6528,7000006527,1000006527,20250924,CARD,PAID,66007.92
6529,7000006528,1000006528,20240920,CARD,PAID,37109.25
6530,7000006529,1000006529,20240918,GATEWAY,PAID,53227.5
6531,7000006530,1000006530,20241209,GATEWAY,PAID,39133.5
6532,7000006531,1000006531,0,CASH,FAILED,26136.0
6533,7000006532,1000006532,20240129,CARD,PAID,55350.0
6534,7000006533,1000006533,20240205,CARD,PAID,36300.0
6535,7000006534,1000006534,0,CARD,FAILED,42688.8
6536,7000006535,1000006535,20250113,CARD,PAID,30346.8
6537,7000006536,1000006536,20250310,GATEWAY,PAID,73509.6
6538,7000006537,1000006537,20241014,CARD,PAID,14701.5
6539,7000006538,1000006538,20240302,CASH,PAID,34485.0
6540,7000006539,1000006539,20250111,GATEWAY,PAID,17835.0
6541,7000006540,1000006540,20240827,TRANSFER,PAID,15173.4
6542,7000006541,1000006541,0,TRANSFER,FAILED,54885.6
6543,7000006542,1000006542,20250212,GATEWAY,PAID,35339.62
6544,7000006543,1000006543,20250721,CARD,PAID,28788.0
6545,7000006544,1000006544,20240701,CARD,PAID,44760.0
6546,7000006545,1000006545,20250121,GATEWAY,PAID,56956.8
6547,7000006546,1000006546,20250717,CARD,PAID,45302.4
6548,7000006547,1000006547,20250819,GATEWAY,PAID,33388.5
6549,7000006548,1000006548,20250813,CARD,PAID,18351.75
6550,7000006549,1000006549,20240223,CARD,PAID,19957.5
6551,7000006550,1000006550,20250916,GATEWAY,PAID,38252.7
6552,7000006551,1000006551,20240522,CARD,PAID,31944.0
6553,7000006552,1000006552,20250218,TRANSFER,PAID,49005.0
6554,7000006553,1000006553,0,GATEWAY,PENDING,17835.0
6555,7000006554,1000006554,20241227,CARD,PAID,29359.2
6556,7000006555,1000006555,20250322,CARD,PAID,33870.0
6557,7000006556,1000006556,20241209,GATEWAY,PAID,19050.0
6558,7000006557,1000006557,20240121,CASH,PAID,44823.24
6559,7000006558,1000006558,20250226,CASH,PAID,14520.0
6560,7000006559,1000006559,20240106,TRANSFER,PAID,42688.8
6561,7000006560,1000006560,20241224,GATEWAY,PAID,19876.35
6562,7000006561,1000006561,20250611,GATEWAY,PAID,18868.5
6563,7000006562,1000006562,20250920,CARD,PAID,29659.2
6564,7000006563,1000006563,20250125,CASH,PAID,31305.12
6565,7000006564,1000006564,0,GATEWAY,FAILED,37200.0
6566,7000006565,1000006565,20240930,GATEWAY,PAID,30603.0
6567,7000006566,1000006566,0,GATEWAY,FAILED,16020.0
6568,7000006567,1000006567,20240129,CARD,PAID,34170.0
6569,7000006568,1000006568,20250622,GATEWAY,PAID,50205.0
6570,7000006569,1000006569,20240715,CARD,PAID,17242.5
6571,7000006570,1000006570,20241012,CARD,PAID,30540.0
6572,7000006571,1000006571,20240423,TRANSFER,PAID,18150.0
6573,7000006572,1000006572,20250820,CARD,REFUNDED,100188.0
6574,7000006573,1000006573,20250830,CARD,PAID,36783.6
6575,7000006574,1000006574,0,GATEWAY,FAILED,27442.8
6576,7000006575,1000006575,20240409,CARD,PAID,19965.0
6577,7000006576,1000006576,20240213,CARD,PAID,69144.0
6578,7000006577,1000006577,20250310,GATEWAY,PAID,33388.5
6579,7000006578,1000006578,20240403,CASH,PAID,53724.0
6580,7000006579,1000006579,20240420,CARD,PAID,71467.2
6581,7000006580,1000006580,20250826,CARD,PAID,49905.0
6582,7000006581,1000006581,20241124,CARD,PAID,83344.8
6583,7000006582,1000006582,20250101,CASH,PAID,41382.0
6584,7000006583,1000006583,20250327,CASH,PAID,99679.8
6585,7000006584,1000006584,20250509,GATEWAY,PAID,85924.2
6586,7000006585,1000006585,0,CARD,FAILED,16872.0
6587,7000006586,1000006586,20250726,CARD,PAID,16373.4
6588,7000006587,1000006587,20241112,CARD,REFUNDED,40240.65
6589,7000006588,1000006588,20250127,CARD,PAID,63018.9
6590,7000006589,1000006589,20240614,CASH,PAID,49005.0
6591,7000006590,1000006590,20240710,CARD,PAID,37500.0
6592,7000006591,1000006591,0,CARD,FAILED,37243.8
6593,7000006592,1000006592,20240919,CARD,PAID,135719.25
6594,7000006593,1000006593,0,CARD,FAILED,19057.5
6595,7000006594,1000006594,20240907,CASH,PAID,27442.8
6596,7000006595,1000006595,20240606,CARD,PAID,43888.8
6597,7000006596,1000006596,20241231,CARD,PAID,16335.0
6598,7000006597,1000006597,20250416,CARD,PAID,41382.0
6599,7000006598,1000006598,20241208,CARD,PAID,44104.5
6600,7000006599,1000006599,20250410,CARD,PAID,28788.0
6601,7000006600,1000006600,20240403,CASH,PAID,38419.92
6602,7000006601,1000006601,20240331,GATEWAY,PAID,57229.05
6603,7000006602,1000006602,20240208,CASH,PAID,15518.25
6604,7000006603,1000006603,20240922,CARD,PAID,71803.5
6605,7000006604,1000006604,20240922,GATEWAY,PAID,59129.88
6606,7000006605,1000006605,20240608,CARD,PAID,77502.6
6607,7000006606,1000006606,20240921,CARD,PAID,29359.2
6608,7000006607,1000006607,20250905,CARD,PAID,55950.0
6609,7000006608,1000006608,20250418,CARD,PAID,21165.0
6610,7000006609,1000006609,20241117,CARD,PAID,54450.0
6611,7000006610,1000006610,20241212,CARD,REFUNDED,43690.68
6612,7000006611,1000006611,20240707,CARD,PAID,43923.0
6613,7000006612,1000006612,20240603,CARD,PAID,45723.24
6614,7000006613,1000006613,20250725,GATEWAY,PAID,48859.8
6615,7000006614,1000006614,20240722,TRANSFER,PAID,90387.0
6616,7000006615,1000006615,0,CARD,FAILED,51112.5
6617,7000006616,1000006616,20250614,CASH,PAID,58334.1
6618,7000006617,1000006617,20240213,CASH,PAID,53433.6
6619,7000006618,1000006618,20241216,CARD,PAID,46957.68
6620,7000006619,1000006619,20250625,CASH,PAID,42761.4
6621,7000006620,1000006620,20250502,CARD,PAID,37137.0
6622,7000006621,1000006621,20240517,CASH,PAID,17787.0
6623,7000006622,1000006622,0,CASH,FAILED,39930.0
6624,7000006623,1000006623,20250811,CARD,PAID,41382.0
6625,7000006624,1000006624,20241222,GATEWAY,PAID,19050.0
6626,7000006625,1000006625,20250813,CARD,PAID,19287.0
6627,7000006626,1000006626,20240115,CASH,PAID,118701.0
6628,7000006627,1000006627,20250317,CASH,REFUNDED,14229.6
6629,7000006628,1000006628,20240302,GATEWAY,PAID,32916.6
6630,7000006629,1000006629,0,GATEWAY,FAILED,48157.68
6631,7000006630,1000006630,20240314,GATEWAY,PAID,29867.4
6632,7000006631,1000006631,20240709,CARD,PAID,42282.0
6633,7000006632,1000006632,20250911,CASH,PAID,47916.0
6634,7000006633,1000006633,20240915,CARD,PAID,15518.25
6635,7000006634,1000006634,20250207,GATEWAY,PAID,26513.28
6636,7000006635,1000006635,20250919,CARD,PAID,18442.5
6637,7000006636,1000006636,20250305,GATEWAY,PAID,14694.0
6638,7000006637,1000006637,20250103,CARD,PAID,56323.08
6639,7000006638,1000006638,20250507,CARD,PAID,35685.0
6640,7000006639,1000006639,0,CARD,FAILED,14701.5
6641,7000006640,1000006640,20241227,CARD,REFUNDED,68055.0
6642,7000006641,1000006641,20240129,GATEWAY,PAID,53181.6
6643,7000006642,1000006642,20250802,GATEWAY,REFUNDED,40104.0
6644,7000006643,1000006643,20250803,GATEWAY,PAID,44043.6
6645,7000006644,1000006644,20250901,CARD,PAID,69044.7
6646,7000006645,1000006645,20241122,CARD,PAID,36474.0
6647,7000006646,1000006646,20240503,CARD,PAID,77430.0
6648,7000006647,1000006647,20240912,GATEWAY,PAID,32670.0
6649,7000006648,1000006648,20240120,CARD,PAID,15221.4
6650,7000006649,1000006649,20250731,CARD,PAID,46554.75
6651,7000006650,1000006650,0,CASH,FAILED,40656.0
6652,7000006651,1000006651,20250826,GATEWAY,PAID,45060.0
6653,7000006652,1000006652,20250505,GATEWAY,PAID,17535.0
6654,7000006653,1000006653,20240830,GATEWAY,PAID,37200.0
6655,7000006654,1000006654,20250122,TRANSFER,PAID,35937.0
6656,7000006655,1000006655,0,CARD,FAILED,55650.0
6657,7000006656,1000006656,0,CARD,FAILED,54261.0
6658,7000006657,1000006657,20241216,CASH,PAID,17242.5
6659,7000006658,1000006658,20250303,GATEWAY,PAID,57800.25
6660,7000006659,1000006659,20250722,TRANSFER,PAID,54268.5
6661,7000006660,1000006660,20250731,CARD,PAID,61664.62
6662,7000006661,1000006661,20240828,CARD,PAID,18987.0
6663,7000006662,1000006662,20240308,CARD,PAID,20257.5
6664,7000006663,1000006663,20240106,CARD,PAID,14374.8
6665,7000006664,1000006664,0,GATEWAY,PENDING,28488.0
6666,7000006665,1000006665,20250416,GATEWAY,PAID,62073.0
6667,7000006666,1000006666,20250618,CASH,PAID,83490.0
6668,7000006667,1000006667,0,CARD,FAILED,29040.0
6669,7000006668,1000006668,20240813,CARD,PAID,14520.0
6670,7000006669,1000006669,20240301,CASH,PAID,14520.0
6671,7000006670,1000006670,20240727,GATEWAY,PAID,27036.0
6672,7000006671,1000006671,0,CASH,FAILED,26136.0
6673,7000006672,1000006672,20250428,CARD,PAID,60976.5
6674,7000006673,1000006673,20240817,CARD,PAID,66973.5
6675,7000006674,1000006674,20240328,TRANSFER,PAID,42688.8
6676,7000006675,1000006675,20240419,CASH,PAID,54450.0
6677,7000006676,1000006676,20240318,CASH,PAID,51473.4
6678,7000006677,1000006677,0,GATEWAY,PENDING,37409.25
6679,7000006678,1000006678,20250909,CARD,PAID,37243.8
6680,7000006679,1000006679,20241017,CASH,PAID,48024.9
6681,7000006680,1000006680,20251001,GATEWAY,PAID,46023.24
6682,7000006681,1000006681,20250507,CASH,PAID,14229.6
6683,7000006682,1000006682,20240715,CASH,PAID,41654.25
6684,7000006683,1000006683,20240815,CARD,REFUNDED,29040.0
6685,7000006684,1000006684,20241210,CARD,PAID,35985.0
6686,7000006685,1000006685,20241103,CARD,PAID,17787.0
6687,7000006686,1000006686,0,CARD,FAILED,49005.0
6688,7000006687,1000006687,20250731,GATEWAY,PAID,123422.1
6689,7000006688,1000006688,20240522,CARD,PAID,54313.88
6690,7000006689,1000006689,20240207,CARD,PAID,18142.5
6691,7000006690,1000006690,20240203,CASH,PAID,94743.0
6692,7000006691,1000006691,20240717,CASH,PAID,43560.0
6693,7000006692,1000006692,20250102,CARD,PAID,30346.8
6694,7000006693,1000006693,20250821,GATEWAY,REFUNDED,29659.2
6695,7000006694,1000006694,20250403,CASH,PAID,37243.8
6696,7000006695,1000006695,0,GATEWAY,FAILED,19350.0
6697,7000006696,1000006696,20250505,CARD,PAID,34170.0
6698,7000006697,1000006697,20240722,CARD,PAID,15518.25
6699,7000006698,1000006698,20240927,GATEWAY,PAID,30240.0
6700,7000006699,1000006699,0,CASH,FAILED,29403.0
6701,7000006700,1000006700,20240517,CARD,PAID,42688.8
6702,7000006701,1000006701,20241012,CASH,PAID,76484.1
6703,7000006702,1000006702,20240710,GATEWAY,PAID,41382.0
6704,7000006703,1000006703,20240206,GATEWAY,PAID,18442.5
6705,7000006704,1000006704,20240309,CARD,PAID,18442.5
6706,7000006705,1000006705,20250726,CARD,REFUNDED,81386.7
6707,7000006706,1000006706,20241204,TRANSFER,PAID,70204.2
6708,7000006707,1000006707,20240127,CASH,PAID,17242.5
6709,7000006708,1000006708,0,CASH,FAILED,85522.8
6710,7000006709,1000006709,20250427,CARD,PAID,55345.08
6711,7000006710,1000006710,20240827,CARD,PAID,15420.0
6712,7000006711,1000006711,20240625,GATEWAY,PAID,30492.0
6713,7000006712,1000006712,20250308,GATEWAY,REFUNDED,27588.0
6714,7000006713,1000006713,20250725,CARD,PAID,12961.2
6715,7000006714,1000006714,20250131,GATEWAY,PAID,16141.08
6716,7000006715,1000006715,20250318,CARD,PAID,36300.0
6717,7000006716,1000006716,20240212,CASH,PAID,68970.0
6718,7000006717,1000006717,20241014,CARD,PAID,35574.0
6719,7000006718,1000006718,20241016,GATEWAY,PAID,16020.0
6720,7000006719,1000006719,20250124,GATEWAY,PAID,20466.75
6721,7000006720,1000006720,20240811,GATEWAY,PAID,54313.88
6722,7000006721,1000006721,20240210,CASH,REFUNDED,42688.8
6723,7000006722,1000006722,20240809,CARD,PAID,14229.6
6724,7000006723,1000006723,20250411,CARD,PAID,42282.0
6725,7000006724,1000006724,20241113,GATEWAY,PAID,17235.0
6726,7000006725,1000006725,0,GATEWAY,FAILED,17235.0
6727,7000006726,1000006726,20240510,GATEWAY,PAID,34187.1
6728,7000006727,1000006727,20250312,CARD,PAID,109545.9
6729,7000006728,1000006728,20240925,TRANSFER,PAID,31036.5
6730,7000006729,1000006729,20240807,CARD,PAID,13968.0
6731,7000006730,1000006730,20250821,GATEWAY,PAID,44651.1
6732,7000006731,1000006731,20240301,CARD,PAID,37500.0
6733,7000006732,1000006732,20240321,CARD,PAID,39204.0
6734,7000006733,1000006733,20240625,CARD,PAID,31246.8
6735,7000006734,1000006734,20250620,CARD,PAID,97304.25
6736,7000006735,1000006735,20250226,CARD,PAID,13794.0
6737,7000006736,1000006736,20240701,CARD,PAID,83490.0
6738,7000006737,1000006737,20250828,GATEWAY,PAID,37200.0
6739,7000006738,1000006738,20250610,CARD,PAID,27336.0
6740,7000006739,1000006739,20250803,CARD,PAID,54450.0
6741,7000006740,1000006740,20250130,GATEWAY,PAID,90280.2
6742,7000006741,1000006741,20241024,GATEWAY,PAID,50205.0
6743,7000006742,1000006742,20240520,GATEWAY,PAID,75552.0
6744,7000006743,1000006743,0,CASH,FAILED,27588.0
6745,7000006744,1000006744,20240203,CARD,PAID,13261.2
6746,7000006745,1000006745,20250525,CARD,PAID,77493.0
6747,7000006746,1000006746,20240511,GATEWAY,PAID,16446.0
6748,7000006747,1000006747,20250718,CARD,PAID,54313.88
6749,7000006748,1000006748,0,GATEWAY,FAILED,49479.0
6750,7000006749,1000006749,0,CARD,FAILED,33870.0
6751,7000006750,1000006750,20240314,GATEWAY,PAID,55350.0
6752,7000006751,1000006751,20240728,CASH,PAID,55920.15
6753,7000006752,1000006752,20250202,GATEWAY,PAID,73737.0
6754,7000006753,1000006753,20250225,GATEWAY,PAID,44460.0
6755,7000006754,1000006754,20250716,CARD,PAID,52627.5
6756,7000006755,1000006755,20240617,CARD,PAID,20465.7
6757,7000006756,1000006756,20250911,CARD,PAID,45701.7
6758,7000006757,1000006757,20240409,TRANSFER,PAID,57172.5
6759,7000006758,1000006758,20250128,CARD,PAID,32670.0
6760,7000006759,1000006759,20240723,GATEWAY,PAID,16446.0
6761,7000006760,1000006760,20240712,GATEWAY,PAID,57229.05
6762,7000006761,1000006761,20250807,CASH,PAID,33486.75
6763,7000006762,1000006762,20241207,CASH,PAID,13721.4
6764,7000006763,1000006763,20250218,GATEWAY,PAID,18142.5
6765,7000006764,1000006764,20250412,TRANSFER,PAID,13794.0
6766,7000006765,1000006765,20240915,GATEWAY,PAID,46681.8
6767,7000006766,1000006766,20250624,GATEWAY,PAID,17535.0
6768,7000006767,1000006767,20250310,CASH,PAID,61710.0
6769,7000006768,1000006768,20250430,CARD,PAID,42471.0
6770,7000006769,1000006769,20240128,CASH,PAID,53361.0
6771,7000006770,1000006770,20240120,CARD,PAID,44760.0
6772,7000006771,1000006771,20241215,CARD,PAID,17535.0
6773,7000006772,1000006772,0,CARD,PENDING,12414.6
6774,7000006773,1000006773,20250501,CARD,PAID,87294.0
6775,7000006774,1000006774,20241214,CARD,PAID,56656.8
6776,7000006775,1000006775,20241010,CARD,PAID,45738.0
6777,7000006776,1000006776,20240126,GATEWAY,PAID,13968.0
6778,7000006777,1000006777,20241123,GATEWAY,PAID,74589.0
6779,7000006778,1000006778,20250408,CARD,PAID,12414.6
6780,7000006779,1000006779,0,CASH,FAILED,25613.28
6781,7000006780,1000006780,20240507,CASH,PAID,43451.1
6782,7000006781,1000006781,20241105,TRANSFER,PAID,27442.8
6783,7000006782,1000006782,20250408,CARD,PAID,17242.5
6784,7000006783,1000006783,20240713,CASH,PAID,67518.0
6785,7000006784,1000006784,20250824,CARD,PAID,42761.4
6786,7000006785,1000006785,20250118,TRANSFER,PAID,54313.88
6787,7000006786,1000006786,20241216,CASH,REFUNDED,36300.0
6788,7000006787,1000006787,20240412,TRANSFER,PAID,58697.1
6789,7000006788,1000006788,20250321,TRANSFER,PAID,32670.0
6790,7000006789,1000006789,20250125,CARD,PAID,43451.1
6791,7000006790,1000006790,0,CARD,FAILED,55513.88
6792,7000006791,1000006791,20240625,GATEWAY,PAID,46420.2
6793,7000006792,1000006792,20250518,TRANSFER,PAID,39204.0
6794,7000006793,1000006793,20241011,TRANSFER,PAID,48024.9
6795,7000006794,1000006794,20241018,TRANSFER,REFUNDED,19057.5
6796,7000006795,1000006795,20250630,CARD,PAID,52627.5
6797,7000006796,1000006796,20250506,CASH,PAID,54313.88
6798,7000006797,1000006797,20240831,CARD,PAID,55350.0
6799,7000006798,1000006798,20250203,GATEWAY,PAID,13794.0
6800,7000006799,1000006799,20250604,CASH,PAID,13794.0
6801,7000006800,1000006800,20250422,CARD,PAID,44324.4
6802,7000006801,1000006801,20240929,CASH,REFUNDED,28749.6
6803,7000006802,1000006802,20250910,GATEWAY,PAID,54561.0
6804,7000006803,1000006803,20240717,CARD,PAID,82575.0
6805,7000006804,1000006804,20240316,CASH,PAID,24829.2
6806,7000006805,1000006805,20241123,CARD,PAID,94391.7
6807,7000006806,1000006806,20240428,CASH,PAID,14941.08
6808,7000006807,1000006807,20240329,GATEWAY,PAID,98910.0
6809,7000006808,1000006808,20250809,CARD,PAID,129048.6
6810,7000006809,1000006809,20250811,GATEWAY,PAID,52627.5
6811,7000006810,1000006810,20250904,GATEWAY,PAID,13794.0
6812,7000006811,1000006811,20250920,CARD,REFUNDED,29959.2
6813,7000006812,1000006812,20240520,GATEWAY,PAID,36300.0
6814,7000006813,1000006813,0,CASH,FAILED,41382.0
6815,7000006814,1000006814,20240214,CARD,REFUNDED,14374.8
6816,7000006815,1000006815,0,CARD,FAILED,46802.4
6817,7000006816,1000006816,20250724,CARD,PAID,43451.1
6818,7000006817,1000006817,20250409,CASH,PAID,41382.0
6819,7000006818,1000006818,20250811,CASH,REFUNDED,39930.0
6820,7000006819,1000006819,20250720,GATEWAY,PAID,45004.5
6821,7000006820,1000006820,20240413,GATEWAY,PAID,83301.0
6822,7000006821,1000006821,20240417,CARD,PAID,17151.75
6823,7000006822,1000006822,20240424,CARD,PAID,107956.2
6824,7000006823,1000006823,20241007,CARD,PAID,49005.0
6825,7000006824,1000006824,20240520,CARD,PAID,53361.0
6826,7000006825,1000006825,0,CARD,FAILED,49005.0
6827,7000006826,1000006826,20240722,CARD,PAID,68790.6
6828,7000006827,1000006827,20240127,CASH,PAID,71547.3
6829,7000006828,1000006828,0,CASH,PENDING,14229.6
6830,7000006829,1000006829,20241003,CARD,PAID,52927.5
6831,7000006830,1000006830,20240425,CARD,PAID,15420.0
6832,7000006831,1000006831,20241123,CARD,PAID,35685.0
6833,7000006832,1000006832,20240720,CARD,PAID,40704.0
6834,7000006833,1000006833,20240829,GATEWAY,PAID,86986.5
6835,7000006834,1000006834,20250313,CASH,PAID,28459.2
6836,7000006835,1000006835,20240107,CARD,PAID,43588.8
6837,7000006836,1000006836,20250113,CARD,PAID,26136.0
6838,7000006837,1000006837,20240912,CARD,PAID,14520.0
6839,7000006838,1000006838,20250726,CARD,PAID,35574.0
6840,7000006839,1000006839,20241212,CARD,PAID,59733.75
6841,7000006840,1000006840,20240724,GATEWAY,REFUNDED,31936.5
6842,7000006841,1000006841,20250108,CARD,PAID,40104.0
6843,7000006842,1000006842,20250801,TRANSFER,PAID,35574.0
6844,7000006843,1000006843,20250926,GATEWAY,PAID,19565.7
6845,7000006844,1000006844,0,TRANSFER,PENDING,18150.0
6846,7000006845,1000006845,20250116,GATEWAY,PAID,82086.0
6847,7000006846,1000006846,20250814,GATEWAY,PAID,45694.2
6848,7000006847,1000006847,20240907,GATEWAY,PAID,44104.5
6849,7000006848,1000006848,20250617,CARD,PAID,49005.0
6850,7000006849,1000006849,20240119,GATEWAY,PAID,42521.58
6851,7000006850,1000006850,20250720,TRANSFER,PAID,43560.0
6852,7000006851,1000006851,20240911,CARD,PAID,15901.5
6853,7000006852,1000006852,0,CARD,FAILED,59284.92
6854,7000006853,1000006853,20250303,CARD,PAID,64688.7
6855,7000006854,1000006854,20240216,CARD,PAID,49005.0
6856,7000006855,1000006855,20240909,GATEWAY,PAID,47754.75
6857,7000006856,1000006856,20240115,CARD,PAID,14006.64
6858,7000006857,1000006857,20250916,GATEWAY,PAID,59895.0
6859,7000006858,1000006858,20241016,CARD,PAID,32372.1
6860,7000006859,1000006859,20240105,GATEWAY,PAID,13314.6
6861,7000006860,1000006860,20240915,CARD,PAID,18687.0
6862,7000006861,1000006861,20250615,CARD,PAID,15601.5
6863,7000006862,1000006862,20250116,CARD,PAID,26136.0
6864,7000006863,1000006863,20240524,CARD,PAID,14268.0
6865,7000006864,1000006864,20250706,GATEWAY,PAID,15429.6
6866,7000006865,1000006865,20250824,CARD,PAID,27336.0
6867,7000006866,1000006866,20250312,CARD,PAID,34303.5
6868,7000006867,1000006867,20250203,CARD,PAID,36300.0
6869,7000006868,1000006868,20240315,CARD,PAID,74705.4
6870,7000006869,1000006869,20240129,CARD,PAID,27336.0
6871,7000006870,1000006870,20241107,GATEWAY,PAID,16718.25
6872,7000006871,1000006871,20250817,TRANSFER,PAID,26136.0
6873,7000006872,1000006872,20240330,CARD,PAID,44460.0
6874,7000006873,1000006873,20240920,CARD,PAID,14229.6
6875,7000006874,1000006874,20250923,GATEWAY,PAID,42582.0
6876,7000006875,1000006875,20250609,CARD,PAID,18104.62
6877,7000006876,1000006876,20250217,GATEWAY,PAID,29359.2
6878,7000006877,1000006877,20240805,CARD,PAID,15652.56
6879,7000006878,1000006878,20250512,CARD,PAID,31692.0
6880,7000006879,1000006879,20250518,TRANSFER,PAID,47916.0
6881,7000006880,1000006880,20241125,CASH,PAID,26136.0
6882,7000006881,1000006881,20241116,CARD,PAID,20865.0
6883,7000006882,1000006882,20240510,CARD,PAID,16872.0
6884,7000006883,1000006883,0,GATEWAY,FAILED,29940.0
6885,7000006884,1000006884,20250706,GATEWAY,PAID,95044.05
6886,7000006885,1000006885,20250513,CARD,PAID,15274.8
6887,7000006886,1000006886,20250114,GATEWAY,PAID,29940.0
6888,7000006887,1000006887,20240520,CARD,PAID,35685.0
6889,7000006888,1000006888,20240717,CARD,PAID,19050.0
6890,7000006889,1000006889,0,CARD,FAILED,37074.0
6891,7000006890,1000006890,20250513,CARD,PAID,62610.24
6892,7000006891,1000006891,20250510,CASH,PAID,27442.8
6893,7000006892,1000006892,20240411,GATEWAY,PAID,32236.5
6894,7000006893,1000006893,20250721,CARD,PAID,46500.3
6895,7000006894,1000006894,0,GATEWAY,FAILED,66421.5
6896,7000006895,1000006895,0,CARD,PENDING,37200.0
6897,7000006896,1000006896,20250703,CARD,PAID,28459.2
6898,7000006897,1000006897,20240105,CARD,PAID,54450.0
6899,7000006898,1000006898,20240323,TRANSFER,PAID,28459.2
6900,7000006899,1000006899,0,GATEWAY,FAILED,29040.0
6901,7000006900,1000006900,20250823,CASH,REFUNDED,90517.68
6902,7000006901,1000006901,20240629,GATEWAY,PAID,40104.0
6903,7000006902,1000006902,20241222,CARD,REFUNDED,28642.8
6904,7000006903,1000006903,20240624,CARD,PAID,31936.5
6905,7000006904,1000006904,0,GATEWAY,FAILED,91608.78
6906,7000006905,1000006905,20250330,CASH,PAID,87846.0
6907,7000006906,1000006906,20241023,GATEWAY,PAID,59733.75
6908,7000006907,1000006907,20250917,CASH,PAID,53905.5
6909,7000006908,1000006908,0,CARD,FAILED,29359.2
6910,7000006909,1000006909,20240310,CARD,PAID,27036.0
6911,7000006910,1000006910,20250410,GATEWAY,PAID,37074.0
6912,7000006911,1000006911,20240110,CARD,PAID,31065.82
6913,7000006912,1000006912,20250210,CASH,PAID,13794.0
6914,7000006913,1000006913,20250827,CARD,PAID,72904.92
6915,7000006914,1000006914,20240225,CARD,PAID,52627.5
6916,7000006915,1000006915,20250508,CARD,PAID,13068.0
6917,7000006916,1000006916,20240304,GATEWAY,PAID,70741.2
6918,7000006917,1000006917,20250108,CARD,PAID,14568.0
6919,7000006918,1000006918,20240422,TRANSFER,PAID,17787.0
6920,7000006919,1000006919,20240125,GATEWAY,PAID,45060.0
6921,7000006920,1000006920,20250415,CARD,PAID,37207.5
6922,7000006921,1000006921,20240312,CARD,PAID,31082.16
6923,7000006922,1000006922,20241220,CASH,PAID,17242.5
6924,7000006923,1000006923,20250625,CASH,REFUNDED,72237.0
6925,7000006924,1000006924,20250715,CASH,PAID,51727.5
6926,7000006925,1000006925,20240213,CARD,PAID,28434.6
6927,7000006926,1000006926,20250308,CARD,REFUNDED,39319.92
6928,7000006927,1000006927,20240816,CARD,PAID,56376.0
6929,7000006928,1000006928,20250413,CARD,PAID,29940.0
6930,7000006929,1000006929,20240802,CASH,PAID,27588.0
6931,7000006930,1000006930,20250930,CASH,PAID,59786.1
6932,7000006931,1000006931,20240420,CARD,PAID,58191.0
6933,7000006932,1000006932,20240925,CARD,PAID,106994.25
6934,7000006933,1000006933,20250205,CASH,PAID,52998.0
6935,7000006934,1000006934,20240621,CARD,PAID,13794.0
6936,7000006935,1000006935,20240219,CARD,PAID,98010.0
6937,7000006936,1000006936,20241027,GATEWAY,PAID,31392.0
6938,7000006937,1000006937,20240103,GATEWAY,PAID,37074.0
6939,7000006938,1000006938,20250411,CARD,PAID,35574.0
6940,7000006939,1000006939,20240224,GATEWAY,PAID,35685.0
6941,7000006940,1000006940,20240502,GATEWAY,PAID,19876.35
6942,7000006941,1000006941,20240621,GATEWAY,PAID,44460.0
6943,7000006942,1000006942,20240509,GATEWAY,PAID,27336.0
6944,7000006943,1000006943,20250112,CARD,REFUNDED,30492.0
6945,7000006944,1000006944,20250915,CARD,PAID,45004.5
6946,7000006945,1000006945,20250916,CARD,PAID,26136.0
6947,7000006946,1000006946,20241217,CARD,PAID,94100.25
6948,7000006947,1000006947,0,CARD,PENDING,66331.8
6949,7000006948,1000006948,20250723,GATEWAY,PAID,93283.5
6950,7000006949,1000006949,20241110,CARD,PAID,45060.0
6951,7000006950,1000006950,20240601,CARD,PAID,63336.0
6952,7000006951,1000006951,20250311,CARD,PAID,83673.08
6953,7000006952,1000006952,20250215,GATEWAY,PAID,58191.0
6954,7000006953,1000006953,20250323,GATEWAY,PAID,55950.0
6955,7000006954,1000006954,0,CARD,FAILED,31111.2
6956,7000006955,1000006955,20250804,CARD,PAID,28788.0
6957,7000006956,1000006956,20250331,GATEWAY,PAID,40104.0
