id,customer_id,started_at_date_id,started_at_time,ended_at_date_id,ended_at_time,source,device
11000054335,57,452,03:47:15,452.0,03:55:15,ads,mobile
11000054336,1128,480,01:01:29,480.0,01:12:29,direct,mobile
11000054337,1195,244,20:56:32,244.0,21:14:32,direct,desktop
11000054338,1046,759,18:50:50,759.0,19:43:50,direct,desktop
11000054339,-1,306,08:08:46,306.0,09:03:46,direct,desktop
11000054340,-1,401,22:43:27,401.0,22:46:27,ads,mobile
11000054341,1231,376,11:13:00,,00:00:00,direct,mobile
11000054342,1446,718,00:14:31,718.0,00:40:31,ads,mobile
11000054343,561,448,16:55:29,448.0,17:51:29,direct,mobile
11000054344,-1,444,23:19:48,445.0,00:14:48,direct,mobile
11000054345,-1,469,09:07:01,,00:00:00,referral,mobile
11000054346,1207,683,06:47:07,683.0,06:48:07,ads,desktop
11000054347,-1,251,03:34:50,251.0,03:58:50,direct,mobile
11000054348,548,655,11:21:31,655.0,12:04:31,direct,desktop
11000054349,195,319,11:38:36,319.0,12:27:36,direct,desktop
11000054350,422,811,01:11:24,811.0,01:30:24,social,desktop
11000054351,83,593,17:24:27,593.0,18:05:27,direct,mobile
11000054352,401,712,06:24:42,712.0,07:21:42,social,desktop
11000054353,728,559,04:04:16,559.0,04:06:16,referral,desktop
11000054354,1025,445,09:06:21,445.0,09:34:21,email,mobile
11000054355,996,827,20:57:35,827.0,21:35:35,ads,mobile
11000054356,806,371,12:52:48,371.0,13:10:48,referral,desktop
11000054357,1295,796,23:54:47,797.0,00:17:47,ads,desktop
11000054358,-1,336,05:45:09,336.0,06:16:09,direct,mobile
11000054359,544,419,23:02:57,420.0,00:01:57,referral,mobile
11000054360,1462,395,04:05:38,395.0,05:01:38,social,desktop
11000054361,-1,834,11:22:47,834.0,11:32:47,social,mobile
11000054362,580,362,14:56:55,362.0,15:09:55,direct,mobile
11000054363,489,347,03:30:06,347.0,04:02:06,social,mobile
11000054364,1434,677,11:27:33,677.0,11:55:33,referral,mobile
11000054365,1030,682,13:30:12,682.0,13:39:12,direct,mobile
11000054366,-1,327,09:32:44,327.0,10:03:44,direct,mobile
11000054367,155,805,02:05:37,805.0,02:55:37,referral,mobile
11000054368,986,565,06:01:08,565.0,06:31:08,direct,desktop
11000054369,396,453,23:19:44,454.0,00:17:44,direct,mobile
11000054370,1204,537,07:39:43,537.0,07:58:43,referral,desktop
11000054371,-1,490,21:49:43,490.0,22:39:43,ads,tablet
11000054372,844,664,17:44:56,664.0,18:22:56,ads,mobile
11000054373,424,491,18:49:55,491.0,19:37:55,email,desktop
11000054374,1307,466,16:43:33,466.0,17:38:33,ads,mobile
11000054375,-1,811,17:50:43,811.0,18:43:43,direct,mobile
11000054376,-1,864,17:32:10,864.0,18:08:10,ads,mobile
11000054377,1188,742,00:36:47,742.0,00:54:47,ads,mobile
11000054378,687,499,03:04:32,499.0,03:40:32,email,mobile
11000054379,113,546,14:35:19,546.0,15:30:19,direct,mobile
11000054380,821,462,20:47:43,462.0,21:42:43,ads,mobile
11000054381,708,528,01:50:18,528.0,02:05:18,referral,mobile
11000054382,-1,507,07:33:12,507.0,07:36:12,ads,desktop
11000054383,900,631,03:29:55,631.0,03:38:55,referral,mobile
11000054384,474,446,13:38:02,,00:00:00,referral,mobile
11000054385,-1,282,22:39:05,282.0,23:27:05,direct,desktop
11000054386,-1,489,06:02:08,489.0,06:18:08,referral,mobile
11000054387,-1,453,18:47:24,453.0,19:39:24,direct,mobile
11000054388,1311,276,16:11:27,276.0,16:57:27,direct,mobile
11000054389,1136,767,02:24:35,767.0,02:36:35,referral,tablet
11000054390,69,421,23:33:05,421.0,23:37:05,ads,desktop
11000054391,67,451,22:40:46,451.0,23:09:46,ads,mobile
11000054392,1073,318,21:45:23,318.0,22:07:23,referral,desktop
11000054393,-1,847,10:05:22,847.0,10:06:22,ads,mobile
11000054394,402,422,01:56:29,422.0,02:28:29,direct,mobile
11000054395,1097,621,04:53:54,621.0,05:05:54,direct,mobile
11000054396,1435,313,16:52:23,313.0,17:09:23,ads,desktop
11000054397,1490,271,19:03:37,271.0,19:08:37,direct,mobile
11000054398,994,528,17:25:13,528.0,17:27:13,direct,mobile
11000054399,-1,675,15:56:10,675.0,16:32:10,direct,mobile
11000054400,-1,512,06:17:07,512.0,06:19:07,ads,mobile
11000054401,-1,444,14:07:04,444.0,14:22:04,direct,mobile
11000054402,1344,276,20:02:59,276.0,20:57:59,ads,mobile
11000054403,368,818,15:28:32,818.0,16:11:32,direct,mobile
11000054404,789,631,23:42:39,632.0,00:23:39,social,desktop
11000054405,1207,326,16:46:53,326.0,17:01:53,referral,mobile
11000054406,-1,547,23:23:33,547.0,23:55:33,direct,mobile
11000054407,395,857,00:52:35,857.0,01:04:35,ads,mobile
11000054408,222,848,01:56:07,848.0,02:08:07,email,desktop
11000054409,-1,661,12:21:41,661.0,12:48:41,direct,mobile
11000054410,1284,272,18:19:07,272.0,18:27:07,ads,desktop
11000054411,1399,555,08:48:16,555.0,09:38:16,social,mobile
11000054412,72,680,22:04:46,680.0,22:39:46,direct,mobile
11000054413,357,593,20:10:36,593.0,20:19:36,ads,mobile
11000054414,508,628,19:00:28,628.0,19:07:28,direct,desktop
11000054415,1487,842,07:46:28,842.0,08:33:28,direct,desktop
11000054416,-1,489,06:55:51,489.0,07:17:51,email,mobile
11000054417,1469,625,17:32:59,625.0,18:08:59,ads,mobile
11000054418,1152,462,07:53:16,,00:00:00,direct,mobile
11000054419,-1,440,09:04:19,440.0,09:58:19,direct,mobile
11000054420,218,687,14:05:58,687.0,14:47:58,direct,mobile
11000054421,1028,374,01:19:00,374.0,02:05:00,direct,desktop
11000054422,1378,611,17:04:32,611.0,17:13:32,referral,desktop
11000054423,1434,616,01:36:17,616.0,01:51:17,social,mobile
11000054424,-1,457,05:28:44,457.0,06:21:44,direct,mobile
11000054425,829,290,06:23:13,290.0,06:25:13,ads,desktop
11000054426,1056,817,21:18:31,817.0,21:32:31,direct,mobile
11000054427,569,241,21:05:57,,00:00:00,direct,mobile
11000054428,903,518,07:15:43,518.0,07:54:43,ads,mobile
11000054429,247,527,19:07:01,527.0,19:44:01,referral,mobile
11000054430,1258,326,15:41:16,326.0,15:50:16,direct,desktop
11000054431,-1,285,17:58:37,285.0,18:03:37,direct,mobile
11000054432,1467,814,16:21:47,814.0,17:19:47,email,desktop
11000054433,1366,825,21:47:25,825.0,22:33:25,direct,mobile
11000054434,174,525,05:18:27,,00:00:00,direct,mobile
11000054435,-1,475,12:03:34,475.0,12:23:34,referral,desktop
11000054436,19,855,18:05:28,855.0,18:53:28,direct,desktop
11000054437,-1,476,02:21:39,476.0,02:53:39,ads,desktop
11000054438,443,549,12:54:24,549.0,13:11:24,social,tablet
11000054439,-1,251,05:01:33,251.0,05:28:33,social,desktop
11000054440,672,870,01:01:06,870.0,01:55:06,direct,mobile
11000054441,1483,639,14:54:21,639.0,15:30:21,direct,desktop
11000054442,-1,366,00:33:29,366.0,01:23:29,email,mobile
11000054443,22,822,00:19:22,822.0,00:21:22,email,mobile
11000054444,1104,595,14:05:14,595.0,14:52:14,direct,mobile
11000054445,55,813,10:12:14,813.0,11:02:14,ads,mobile
11000054446,443,500,14:32:46,500.0,14:47:46,ads,mobile
11000054447,-1,582,06:15:42,582.0,06:16:42,ads,mobile
11000054448,-1,720,23:57:37,721.0,00:45:37,social,desktop
11000054449,512,779,15:51:07,779.0,16:17:07,ads,desktop
11000054450,-1,795,16:47:28,795.0,17:42:28,direct,mobile
11000054451,1324,640,23:05:58,640.0,23:18:58,ads,mobile
11000054452,-1,654,20:22:53,654.0,20:44:53,social,desktop
11000054453,759,469,23:21:18,470.0,00:17:18,direct,mobile
11000054454,780,717,17:49:08,717.0,18:00:08,social,mobile
11000054455,-1,795,19:51:49,795.0,20:40:49,email,desktop
11000054456,-1,480,15:06:43,480.0,15:47:43,ads,tablet
11000054457,1026,663,15:21:33,663.0,15:59:33,referral,mobile
11000054458,-1,779,17:38:37,779.0,18:28:37,ads,mobile
11000054459,-1,482,03:19:01,482.0,04:02:01,ads,mobile
11000054460,-1,516,11:03:25,516.0,11:53:25,referral,mobile
11000054461,326,476,19:11:13,476.0,19:16:13,direct,desktop
11000054462,-1,768,09:42:42,768.0,10:14:42,ads,mobile
11000054463,704,560,15:00:27,,00:00:00,referral,desktop
11000054464,804,333,09:51:41,333.0,10:33:41,direct,mobile
11000054465,477,256,06:51:53,256.0,07:16:53,direct,desktop
11000054466,-1,539,15:11:10,539.0,15:51:10,referral,mobile
11000054467,-1,737,08:56:41,737.0,09:13:41,direct,mobile
11000054468,-1,808,04:27:31,808.0,04:41:31,social,mobile
11000054469,194,833,06:11:01,833.0,06:55:01,ads,mobile
11000054470,273,731,10:23:31,731.0,10:42:31,ads,mobile
11000054471,-1,814,08:41:13,814.0,09:36:13,ads,mobile
11000054472,-1,817,10:30:25,817.0,11:12:25,direct,mobile
11000054473,270,638,19:32:08,638.0,20:07:08,ads,mobile
11000054474,348,621,22:17:38,621.0,22:19:38,referral,mobile
11000054475,-1,654,11:41:16,,00:00:00,ads,desktop
11000054476,-1,633,12:49:59,633.0,13:15:59,social,desktop
11000054477,1422,642,15:03:04,,00:00:00,ads,mobile
11000054478,614,760,18:20:13,760.0,18:39:13,direct,mobile
11000054479,-1,847,11:19:07,847.0,11:51:07,referral,mobile
11000054480,-1,479,00:24:10,,00:00:00,ads,desktop
11000054481,-1,676,20:21:21,676.0,20:44:21,direct,mobile
11000054482,-1,808,03:23:31,808.0,03:29:31,ads,mobile
11000054483,1200,332,19:54:54,332.0,20:30:54,direct,desktop
11000054484,239,371,20:18:30,371.0,21:02:30,email,mobile
11000054485,1182,637,09:45:03,,00:00:00,direct,mobile
11000054486,1245,846,15:30:57,846.0,16:14:57,direct,desktop
11000054487,-1,840,05:41:17,840.0,05:59:17,social,mobile
11000054488,131,260,20:29:42,260.0,21:00:42,referral,mobile
11000054489,-1,675,16:57:16,675.0,16:59:16,direct,mobile
11000054490,-1,462,06:52:30,462.0,06:58:30,referral,desktop
11000054491,1424,509,18:54:12,509.0,19:19:12,direct,desktop
11000054492,-1,486,12:43:12,486.0,13:05:12,ads,mobile
11000054493,-1,379,04:42:45,379.0,05:10:45,social,mobile
11000054494,313,393,09:27:32,393.0,10:25:32,referral,mobile
11000054495,497,672,02:35:36,672.0,03:19:36,ads,tablet
11000054496,1418,635,00:04:40,635.0,00:05:40,direct,mobile
11000054497,-1,878,14:42:49,878.0,14:49:49,email,mobile
11000054498,942,485,03:49:07,485.0,04:18:07,ads,desktop
11000054499,587,253,22:19:39,253.0,23:07:39,ads,tablet
11000054500,290,761,08:47:14,761.0,09:34:14,direct,mobile
11000054501,-1,320,19:55:16,320.0,19:59:16,social,mobile
11000054502,-1,380,11:17:29,380.0,11:57:29,ads,mobile
11000054503,-1,242,17:22:47,242.0,17:43:47,ads,mobile
11000054504,646,875,14:03:44,875.0,14:37:44,email,mobile
11000054505,1227,491,15:07:34,491.0,15:19:34,direct,mobile
11000054506,-1,276,03:45:02,276.0,04:36:02,social,mobile
11000054507,-1,409,22:40:02,409.0,23:40:02,referral,mobile
11000054508,-1,877,22:59:07,877.0,23:30:07,ads,mobile
11000054509,562,818,16:29:43,818.0,17:03:43,direct,mobile
11000054510,-1,273,21:38:07,273.0,22:23:07,ads,desktop
11000054511,1402,829,05:04:47,829.0,06:02:47,social,desktop
11000054512,-1,669,11:29:37,669.0,11:36:37,referral,mobile
11000054513,-1,650,20:28:41,650.0,20:54:41,direct,mobile
11000054514,1424,842,14:04:25,,00:00:00,ads,desktop
11000054515,-1,829,22:06:46,829.0,22:30:46,direct,mobile
11000054516,1463,588,07:54:04,588.0,08:53:04,referral,desktop
11000054517,70,713,22:16:02,713.0,22:26:02,ads,mobile
11000054518,-1,373,14:43:38,373.0,15:13:38,social,mobile
11000054519,-1,713,21:29:55,713.0,21:51:55,direct,tablet
11000054520,-1,879,22:27:38,,00:00:00,social,mobile
11000054521,-1,457,03:24:53,457.0,04:15:53,ads,mobile
11000054522,-1,625,03:29:42,625.0,03:44:42,email,desktop
11000054523,461,794,04:11:19,794.0,04:13:19,direct,mobile
11000054524,810,350,23:50:35,351.0,00:28:35,referral,mobile
11000054525,-1,784,04:59:50,784.0,05:26:50,social,desktop
11000054526,1277,791,12:27:22,791.0,12:39:22,direct,mobile
11000054527,84,567,18:52:22,567.0,19:36:22,ads,mobile
11000054528,463,528,13:37:58,,00:00:00,direct,desktop
11000054529,-1,640,07:23:37,640.0,07:36:37,ads,mobile
11000054530,65,499,02:07:59,499.0,02:59:59,direct,mobile
11000054531,-1,339,18:37:46,339.0,19:22:46,email,desktop
11000054532,898,790,07:21:36,790.0,07:27:36,referral,mobile
11000054533,518,579,16:42:37,579.0,16:54:37,direct,mobile
11000054534,-1,817,20:15:21,817.0,20:39:21,ads,desktop
11000054535,-1,651,00:08:34,651.0,00:24:34,ads,mobile
11000054536,-1,671,12:07:56,671.0,13:02:56,ads,mobile
11000054537,523,308,17:51:41,,00:00:00,referral,desktop
11000054538,-1,319,05:19:46,319.0,05:45:46,ads,mobile
11000054539,1063,531,13:41:27,531.0,14:24:27,direct,desktop
11000054540,119,792,16:02:53,792.0,16:35:53,referral,desktop
11000054541,1493,532,22:17:39,532.0,22:48:39,ads,mobile
11000054542,1204,494,16:00:03,494.0,16:20:03,direct,desktop
11000054543,614,630,18:27:12,630.0,18:40:12,ads,mobile
11000054544,1128,847,00:07:00,847.0,00:37:00,direct,desktop
11000054545,353,600,22:27:55,600.0,22:45:55,ads,mobile
11000054546,-1,243,03:20:30,243.0,03:25:30,direct,mobile
11000054547,605,648,00:29:20,648.0,00:58:20,direct,mobile
11000054548,1164,645,19:41:09,645.0,20:31:09,referral,desktop
11000054549,1031,846,09:09:08,846.0,09:58:08,referral,mobile
11000054550,976,464,14:09:42,464.0,15:07:42,ads,desktop
11000054551,1149,415,18:48:23,415.0,19:39:23,ads,mobile
11000054552,1018,707,23:35:42,707.0,23:51:42,direct,mobile
11000054553,1299,424,03:40:17,424.0,04:19:17,direct,mobile
11000054554,-1,245,10:11:05,245.0,10:22:05,ads,mobile
11000054555,450,818,17:48:50,818.0,18:31:50,direct,desktop
11000054556,711,698,02:54:52,698.0,02:56:52,direct,desktop
11000054557,556,306,17:15:36,306.0,17:52:36,ads,mobile
11000054558,1051,444,10:40:32,444.0,11:10:32,direct,desktop
11000054559,-1,705,18:21:19,705.0,18:35:19,email,desktop
11000054560,881,773,07:43:50,773.0,08:09:50,email,mobile
11000054561,-1,334,20:20:19,334.0,20:51:19,email,mobile
11000054562,-1,316,18:41:20,316.0,19:22:20,referral,desktop
11000054563,-1,368,12:54:53,368.0,13:14:53,direct,desktop
11000054564,-1,698,02:22:05,698.0,03:13:05,direct,mobile
11000054565,940,809,16:25:23,809.0,16:32:23,social,mobile
11000054566,1487,616,23:20:18,,00:00:00,ads,desktop
11000054567,-1,676,05:20:46,676.0,05:27:46,direct,mobile
11000054568,770,725,11:31:51,725.0,11:38:51,direct,desktop
11000054569,161,805,05:22:49,805.0,06:03:49,direct,mobile
11000054570,-1,589,13:01:01,589.0,13:58:01,email,mobile
11000054571,1278,716,14:13:25,716.0,14:50:25,email,mobile
11000054572,-1,464,07:30:01,464.0,08:15:01,referral,mobile
11000054573,1263,769,07:25:51,769.0,07:59:51,social,desktop
11000054574,328,418,08:53:10,418.0,09:20:10,social,desktop
11000054575,141,643,19:11:30,643.0,19:44:30,ads,mobile
11000054576,836,241,03:12:59,241.0,03:45:59,ads,mobile
11000054577,572,788,12:40:10,788.0,12:52:10,referral,mobile
11000054578,-1,475,05:02:41,475.0,05:13:41,ads,mobile
11000054579,1423,857,09:09:51,857.0,09:10:51,referral,mobile
11000054580,1210,650,19:40:54,650.0,19:56:54,direct,mobile
11000054581,674,587,13:27:15,587.0,13:59:15,referral,desktop
11000054582,506,759,06:09:42,759.0,06:33:42,direct,tablet
11000054583,1416,419,08:52:09,419.0,09:05:09,ads,desktop
11000054584,201,744,00:01:31,744.0,00:48:31,ads,desktop
11000054585,749,277,14:39:36,277.0,14:46:36,direct,mobile
11000054586,70,404,14:13:23,404.0,15:10:23,referral,mobile
11000054587,837,405,03:45:12,405.0,03:54:12,ads,desktop
11000054588,-1,771,17:36:23,771.0,18:34:23,ads,desktop
11000054589,-1,495,17:58:38,495.0,18:54:38,direct,mobile
11000054590,995,456,12:15:21,456.0,12:30:21,ads,mobile
11000054591,574,603,07:38:21,603.0,08:30:21,social,mobile
11000054592,1059,723,12:15:22,723.0,12:35:22,direct,desktop
11000054593,263,607,11:55:16,,00:00:00,ads,mobile
11000054594,334,356,02:32:19,356.0,02:43:19,ads,mobile
11000054595,553,704,05:20:08,704.0,05:49:08,ads,mobile
11000054596,644,846,13:03:05,846.0,13:25:05,direct,desktop
11000054597,1033,648,19:30:19,648.0,19:54:19,direct,mobile
11000054598,20,684,23:05:21,684.0,23:54:21,referral,mobile
11000054599,855,576,11:14:19,576.0,11:55:19,ads,desktop
11000054600,960,557,12:56:36,557.0,13:42:36,ads,mobile
11000054601,-1,454,15:11:50,454.0,15:36:50,ads,desktop
11000054602,178,251,08:57:11,251.0,09:21:11,ads,mobile
11000054603,480,551,00:27:09,551.0,01:26:09,direct,mobile
11000054604,818,805,06:26:36,805.0,06:35:36,ads,desktop
11000054605,122,496,12:43:14,496.0,12:53:14,referral,tablet
11000054606,-1,525,04:59:11,525.0,05:08:11,ads,tablet
11000054607,588,775,02:45:09,775.0,03:03:09,referral,desktop
11000054608,186,672,22:13:19,672.0,22:41:19,ads,mobile
11000054609,833,514,21:36:22,514.0,21:43:22,email,mobile
11000054610,-1,741,01:46:05,741.0,01:53:05,email,mobile
11000054611,232,747,12:02:46,747.0,12:35:46,direct,mobile
11000054612,651,807,05:04:28,807.0,05:28:28,direct,mobile
11000054613,235,374,11:45:57,374.0,12:26:57,referral,desktop
11000054614,1295,386,17:44:03,386.0,18:24:03,direct,mobile
11000054615,-1,539,05:07:00,539.0,05:18:00,direct,mobile
11000054616,803,312,22:27:40,312.0,22:44:40,ads,mobile
11000054617,-1,745,10:22:36,745.0,11:05:36,ads,mobile
11000054618,198,649,07:22:56,649.0,07:34:56,ads,desktop
11000054619,-1,557,05:56:54,557.0,06:43:54,direct,tablet
11000054620,371,539,04:56:57,539.0,05:19:57,direct,mobile
11000054621,829,657,04:34:24,657.0,05:17:24,ads,desktop
11000054622,580,495,16:26:23,495.0,17:07:23,direct,desktop
11000054623,768,744,02:48:19,744.0,03:09:19,email,desktop
11000054624,150,698,18:52:17,698.0,18:54:17,social,desktop
11000054625,-1,302,09:22:54,302.0,09:23:54,direct,mobile
11000054626,-1,789,06:39:30,789.0,07:05:30,social,tablet
11000054627,205,526,07:32:41,526.0,08:23:41,referral,mobile
11000054628,468,736,03:36:27,736.0,03:49:27,direct,desktop
11000054629,1197,395,06:07:54,395.0,06:28:54,direct,mobile
11000054630,1048,641,05:06:00,641.0,05:49:00,ads,desktop
11000054631,769,523,15:38:55,523.0,16:11:55,email,mobile
11000054632,1326,404,08:00:26,404.0,08:51:26,social,mobile
11000054633,1157,504,08:49:15,504.0,09:02:15,referral,tablet
11000054634,310,629,21:40:40,629.0,21:43:40,direct,mobile
11000054635,237,284,07:12:45,284.0,08:01:45,direct,desktop
11000054636,762,438,01:25:43,438.0,01:34:43,ads,desktop
11000054637,925,473,21:42:50,473.0,22:16:50,social,desktop
11000054638,-1,495,05:17:05,495.0,05:37:05,ads,mobile
11000054639,-1,762,05:58:35,762.0,06:16:35,ads,desktop
11000054640,1241,517,01:50:05,517.0,02:04:05,direct,desktop
11000054641,326,661,09:07:34,661.0,09:41:34,ads,desktop
11000054642,438,833,13:55:42,833.0,14:35:42,ads,mobile
11000054643,332,432,09:51:27,432.0,10:36:27,email,mobile
11000054644,-1,452,19:38:42,452.0,19:47:42,social,mobile
11000054645,447,730,08:11:16,730.0,08:49:16,direct,mobile
11000054646,-1,408,19:37:40,408.0,20:30:40,ads,mobile
11000054647,-1,801,11:53:49,801.0,11:58:49,direct,tablet
11000054648,1451,359,00:21:38,359.0,00:56:38,ads,desktop
11000054649,-1,740,19:03:31,740.0,19:47:31,ads,mobile
11000054650,899,473,10:38:55,473.0,11:14:55,direct,mobile
11000054651,-1,573,01:44:03,573.0,02:17:03,direct,mobile
11000054652,314,498,15:37:14,498.0,16:08:14,direct,desktop
11000054653,222,830,07:59:42,830.0,08:16:42,direct,mobile
11000054654,768,450,07:00:18,450.0,07:53:18,social,mobile
11000054655,-1,625,13:15:21,625.0,14:04:21,ads,mobile
11000054656,1322,376,23:01:22,376.0,23:43:22,ads,desktop
11000054657,691,743,18:31:43,743.0,18:48:43,social,mobile
11000054658,-1,642,10:15:14,,00:00:00,direct,desktop
11000054659,576,463,23:57:26,464.0,00:45:26,email,mobile
11000054660,-1,823,01:45:42,,00:00:00,email,mobile
11000054661,541,539,13:50:14,539.0,14:41:14,ads,mobile
11000054662,-1,769,18:05:53,769.0,18:53:53,ads,mobile
11000054663,1429,440,06:26:58,440.0,06:44:58,referral,mobile
11000054664,421,565,14:26:25,565.0,15:15:25,ads,desktop
11000054665,-1,682,04:27:23,682.0,04:32:23,referral,desktop
11000054666,592,540,12:12:14,540.0,12:25:14,email,desktop
11000054667,978,815,14:45:56,815.0,15:44:56,ads,desktop
11000054668,815,397,16:11:05,397.0,16:34:05,social,desktop
11000054669,67,728,07:32:35,728.0,07:57:35,email,mobile
11000054670,123,813,01:11:43,813.0,02:11:43,ads,desktop
11000054671,-1,636,06:25:11,,00:00:00,email,mobile
11000054672,-1,446,17:39:42,446.0,18:29:42,email,mobile
11000054673,-1,568,19:16:46,,00:00:00,ads,desktop
11000054674,857,415,12:06:35,415.0,12:59:35,ads,mobile
11000054675,1389,717,21:13:10,717.0,22:07:10,direct,mobile
11000054676,797,454,04:07:56,454.0,04:15:56,ads,mobile
11000054677,521,560,22:15:48,560.0,22:25:48,referral,mobile
11000054678,-1,356,11:21:27,356.0,11:49:27,referral,mobile
11000054679,226,739,03:01:08,739.0,03:52:08,direct,mobile
11000054680,1316,868,10:03:23,868.0,10:14:23,direct,desktop
11000054681,-1,299,04:09:18,299.0,04:21:18,direct,mobile
11000054682,-1,568,10:29:02,568.0,11:03:02,referral,desktop
11000054683,357,359,09:26:07,,00:00:00,ads,mobile
11000054684,-1,770,07:59:52,770.0,08:59:52,social,mobile
11000054685,191,478,04:06:18,478.0,04:18:18,ads,mobile
11000054686,26,694,04:17:27,694.0,04:44:27,email,mobile
11000054687,-1,555,20:43:13,555.0,21:21:13,direct,mobile
11000054688,525,533,02:46:18,533.0,03:36:18,direct,mobile
11000054689,-1,405,13:35:05,405.0,13:51:05,direct,desktop
11000054690,283,721,01:00:22,721.0,01:53:22,ads,mobile
11000054691,636,685,11:11:26,685.0,11:47:26,direct,mobile
11000054692,485,409,10:42:54,409.0,11:32:54,direct,desktop
11000054693,1193,580,23:45:22,581.0,00:29:22,direct,mobile
11000054694,403,497,00:59:07,497.0,01:19:07,direct,mobile
11000054695,-1,680,18:29:36,680.0,19:12:36,direct,mobile
11000054696,801,425,23:46:36,426.0,00:07:36,direct,mobile
11000054697,1109,375,08:19:49,375.0,08:39:49,referral,mobile
11000054698,-1,323,11:46:11,323.0,12:11:11,direct,mobile
11000054699,639,674,02:21:54,674.0,02:40:54,referral,mobile
11000054700,1161,299,13:28:38,299.0,14:26:38,direct,mobile
11000054701,418,607,20:12:13,607.0,20:51:13,ads,mobile
11000054702,-1,577,00:11:23,577.0,00:31:23,direct,desktop
11000054703,-1,796,01:49:59,796.0,02:07:59,direct,mobile
11000054704,1206,691,11:07:06,691.0,11:51:06,referral,mobile
11000054705,1304,816,22:17:56,816.0,22:41:56,direct,mobile
11000054706,451,542,01:00:56,542.0,01:21:56,social,desktop
11000054707,62,856,21:32:36,856.0,22:02:36,referral,mobile
11000054708,1458,676,06:16:31,676.0,07:11:31,direct,mobile
11000054709,-1,627,23:53:49,627.0,23:58:49,email,desktop
11000054710,-1,467,19:02:34,467.0,19:42:34,social,mobile
11000054711,1354,653,10:05:41,653.0,10:34:41,direct,tablet
11000054712,1409,428,06:41:41,428.0,07:01:41,direct,mobile
11000054713,1104,287,08:06:06,287.0,08:37:06,social,desktop
11000054714,250,344,01:47:42,344.0,02:17:42,ads,desktop
11000054715,311,578,07:48:55,578.0,08:10:55,direct,mobile
11000054716,-1,750,04:03:38,750.0,04:31:38,direct,desktop
11000054717,787,665,04:13:10,665.0,05:00:10,social,mobile
11000054718,303,825,19:36:03,825.0,20:14:03,ads,mobile
11000054719,-1,699,22:09:59,699.0,22:51:59,direct,desktop
11000054720,812,859,13:03:44,859.0,13:58:44,referral,desktop
11000054721,506,433,12:22:13,433.0,12:54:13,ads,mobile
11000054722,945,488,09:51:34,488.0,10:41:34,ads,mobile
11000054723,1295,646,03:25:27,646.0,03:59:27,direct,desktop
11000054724,-1,739,13:26:18,739.0,13:35:18,ads,mobile
11000054725,1330,699,09:44:45,699.0,09:46:45,social,mobile
11000054726,-1,612,11:01:25,612.0,11:59:25,referral,mobile
11000054727,-1,489,19:02:04,489.0,19:10:04,direct,tablet
11000054728,-1,334,09:03:33,334.0,09:14:33,direct,desktop
11000054729,1332,274,12:54:02,274.0,13:34:02,email,mobile
11000054730,1070,606,04:34:40,606.0,05:04:40,ads,desktop
11000054731,909,797,04:22:43,797.0,05:14:43,email,mobile
11000054732,996,417,05:26:39,417.0,05:32:39,referral,desktop
11000054733,180,341,01:35:36,341.0,02:32:36,direct,mobile
11000054734,188,758,10:53:19,758.0,11:35:19,ads,mobile
11000054735,105,560,11:46:56,,00:00:00,referral,tablet
11000054736,-1,855,13:51:33,855.0,14:41:33,ads,mobile
11000054737,653,282,07:52:46,282.0,08:40:46,direct,mobile
11000054738,-1,307,08:22:56,307.0,08:27:56,direct,mobile
11000054739,540,750,18:26:25,750.0,19:18:25,email,tablet
11000054740,-1,748,02:33:04,748.0,02:44:04,referral,mobile
11000054741,279,463,21:20:15,463.0,21:56:15,ads,mobile
11000054742,173,591,08:40:07,591.0,09:39:07,email,desktop
11000054743,1461,283,06:22:32,283.0,06:35:32,direct,mobile
11000054744,1487,555,22:01:16,555.0,22:22:16,ads,tablet
11000054745,1251,683,21:32:04,683.0,21:41:04,direct,mobile
11000054746,-1,558,01:44:09,558.0,02:26:09,direct,mobile
11000054747,863,501,18:15:38,501.0,18:25:38,social,mobile
11000054748,264,680,14:09:39,680.0,14:48:39,social,mobile
11000054749,-1,346,21:58:03,346.0,22:31:03,referral,mobile
11000054750,-1,376,18:14:54,376.0,19:02:54,referral,mobile
11000054751,-1,725,22:07:44,725.0,22:17:44,direct,desktop
11000054752,149,504,17:04:00,504.0,17:10:00,direct,mobile
11000054753,-1,329,17:07:59,329.0,17:49:59,ads,mobile
11000054754,810,403,01:23:04,403.0,01:55:04,direct,desktop
11000054755,954,732,11:52:19,732.0,12:16:19,social,desktop
11000054756,-1,390,15:44:50,390.0,15:52:50,referral,desktop
11000054757,283,321,03:56:42,321.0,04:37:42,social,mobile
11000054758,542,831,05:12:09,831.0,05:18:09,ads,desktop
11000054759,1441,652,14:23:47,652.0,14:59:47,direct,mobile
11000054760,831,385,20:56:09,385.0,21:22:09,email,mobile
11000054761,-1,549,02:10:18,549.0,02:44:18,ads,mobile
11000054762,616,262,09:50:10,262.0,10:17:10,direct,desktop
11000054763,524,843,11:50:38,843.0,12:23:38,referral,mobile
11000054764,1373,832,06:52:45,832.0,06:58:45,social,desktop
11000054765,920,703,09:41:45,703.0,10:35:45,email,mobile
11000054766,-1,460,13:30:44,460.0,13:40:44,direct,desktop
11000054767,1124,276,04:29:39,276.0,05:07:39,referral,mobile
